id,price
0,2712.7957691408396
1,5466.590657226489
2,9392.483520444115
3,3992.784248657173
4,1640.215613516093
5,6123.363041505023
6,4841.132845454335
7,4151.50648343441
8,5300.3371640661635
9,15856.93008349175
10,4428.185250078645
11,894.0288509781383
12,2956.3778667798397
13,1541.6970177982735
14,2386.867428743406
15,1069.0589514872686
16,1508.4695105044143
17,4074.2180919260086
18,4057.917712947381
19,831.2812343558721
20,2050.335669300625
21,5530.637338793931
22,4362.0449032084725
23,632.3673839357364
24,15628.002716257615
25,1014.7065991484714
26,622.2579686179012
27,1029.466088068268
28,1506.291371513204
29,905.1852701774868
30,10114.574344446179
31,599.8194883727764
32,3950.2140354537323
33,708.8162147081949
34,638.7994704985634
35,2285.667696488696
36,6479.657322443783
37,2433.8283621799405
38,2738.1527252313945
39,640.9434289632317
40,514.7093565685459
41,8717.467976727643
42,898.0442234126828
43,1811.3895141831224
44,10529.83068765962
45,2523.9267337132815
46,840.6228383083534
47,907.6960930218357
48,1238.0434665825078
49,2911.3581804108735
50,645.5270706251862
51,4617.613846863215
52,2895.3489524268443
53,6748.050095295783
54,5649.890552852223
55,2197.6051768452585
56,8794.029319896606
57,2424.4341927267096
58,4509.968563424738
59,2710.7420270801167
60,1167.574340432594
61,514.1093171834619
62,7105.178898969565
63,1058.7356246521038
64,8818.363010592228
65,17183.234237901215
66,930.6616509160872
67,10103.461313753873
68,4777.50320212696
69,9466.157911979688
70,452.4805966199797
71,609.0044396874613
72,889.5206087016215
73,1037.4068522890257
74,5377.486379258393
75,1801.5877012706324
76,8665.636937151532
77,14089.925845471094
78,2819.276738479058
79,6643.810823107436
80,10868.381761338072
81,2042.252726862153
82,13017.876996048675
83,6388.840068637749
84,812.3212058109295
85,8137.593010210572
86,1046.1298594755494
87,11641.936068027519
88,7894.032403896618
89,14466.050884249757
90,4814.870047391676
91,1374.5115877426008
92,1005.2234297786244
93,962.5154193642679
94,18000.0
95,512.2836851891697
96,14188.793760563452
97,14704.662501620282
98,12536.17947742734
99,767.7736103242515
100,2349.0090818711155
101,783.0880543939
102,605.4411591917078
103,458.2517644183241
104,1032.4955859117651
105,1627.8170899296151
106,1219.0084904588364
107,809.7081488887466
108,1040.6470507577612
109,630.9143555816242
110,503.54852503986996
111,972.0213522645531
112,1906.1541131308902
113,1662.3539211351465
114,1376.709768313664
115,5032.031946252884
116,5132.965439776109
117,15519.039133822802
118,470.7779542788429
119,16723.753210097562
120,1359.609628864337
121,1621.622005907874
122,1020.277807624815
123,469.3174453619185
124,711.3042867236808
125,1201.344614528513
126,1106.507661774647
127,11968.269397434971
128,5408.279832950435
129,5314.284164388947
130,5868.145275533381
131,3051.2167095227082
132,6333.961148470087
133,996.6732820013806
134,3508.715982931411
135,1028.2387115974338
136,700.3955580842824
137,7110.067306459435
138,544.3544001123608
139,4409.119715325085
140,791.6645252197029
141,1067.9741324068254
142,3686.0234722216073
143,4851.1640625
144,731.0401823749306
145,6093.558154882288
146,17422.99695596595
147,5146.9309023112155
148,2584.095803863244
149,1807.470291973145
150,2388.102252179485
151,1652.1730317475085
152,10754.228339908579
153,2857.824078434632
154,649.9698801318845
155,14868.739590806728
156,3492.750006639608
157,2862.4892168825186
158,3978.1908852096826
159,876.4249560442455
160,7628.997734459193
161,9321.714179659735
162,674.7397075161814
163,699.0922845594066
164,5351.778247877716
165,11527.664219675293
166,3205.454889417663
167,4442.991324977331
168,3384.446851805476
169,12635.2460397305
170,706.6957999950057
171,1711.4507817628169
172,4235.8294923550675
173,1984.6582578184614
174,5962.077351207063
175,1710.3506468958133
176,4196.856576102247
177,3549.1504840767225
178,2497.5270438140674
179,3301.3100312057113
180,3573.7084442207497
181,1545.1637131580474
182,920.4667241809226
183,1639.2390399849462
184,680.4308461186815
185,4058.2421286340236
186,879.9519688024859
187,946.1720412363366
188,565.7060934600215
189,1801.9674641684612
190,2212.563855150202
191,687.8933898258138
192,883.9008301926589
193,6194.355058634846
194,3695.19791487854
195,2470.8353144413977
196,601.2214844393397
197,13034.026309845638
198,610.8993496954234
199,8801.785336809658
200,10393.532737619325
201,6792.876669193467
202,721.9514740980276
203,695.371349048112
204,6360.505874078219
205,3511.405258394621
206,637.0702543458535
207,2943.8409509265193
208,920.0510897946613
209,7803.153794084267
210,2712.950734609722
211,6426.339969351368
212,11247.060335784336
213,395.4227529418633
214,1216.634376478018
215,880.5422962331143
216,2443.754684317608
217,2698.7058211410867
218,781.4398218603181
219,1190.102298897108
220,2238.3822020446455
221,1975.6681212324065
222,9129.701590288683
223,960.9729583980387
224,1211.0628574539778
225,4282.4891840278215
226,3333.5058009872237
227,1977.1765122641357
228,5992.482043624189
229,1838.8277413628402
230,5114.234988853383
231,1423.295291536893
232,1140.6992200101754
233,1535.5427784103595
234,924.9305218076245
235,8313.499352045621
236,1207.6494501194359
237,1005.7014991259199
238,4293.305384298507
239,8076.844856528102
240,5932.986072404396
241,966.2442074655297
242,15003.938180517145
243,4470.010195284064
244,453.16405464709527
245,1037.3064627855163
246,2386.571406839532
247,7178.625696543749
248,11925.092222467374
249,5336.209208539447
250,5475.337636854656
251,1398.1987620838845
252,2648.057795765674
253,5054.785761589397
254,5365.715054260163
255,1236.2343143564933
256,609.5230467901091
257,1980.4272033332934
258,774.5590174003711
259,14188.793760563452
260,5844.516667998039
261,4819.559863135246
262,1776.080837749695
263,3738.1201650422686
264,742.4703365914456
265,1999.7992620020193
266,8704.495812735026
267,1731.5519043478976
268,950.4249910737526
269,8712.411549186063
270,7668.564907321312
271,702.4328411562952
272,4448.809238027895
273,5118.829295549717
274,518.5328256101486
275,883.3955719184734
276,6018.998463102668
277,505.4822393757312
278,6230.699709081256
279,7631.072336889434
280,1592.0841772072738
281,2601.146871187179
282,3631.180588222505
283,9258.775683040323
284,8852.194524403954
285,10588.282847727236
286,5103.277385903604
287,14878.929668996441
288,1704.235304700265
289,5815.1545627088935
290,399.2169377558465
291,8439.767625931472
292,17337.9688431157
293,890.1872619873961
294,7520.606787116741
295,1711.768119557395
296,2230.542605110813
297,649.4115664163412
298,350.16952919732404
299,5445.26327307404
300,1939.6626465214003
301,1201.2040027974654
302,3574.1953089353533
303,4791.135258782673
304,5718.990956124076
305,8268.474110592535
306,1064.3049987954362
307,1061.1121561102277
308,1786.6985852306461
309,2076.6694476169055
310,1711.754196880942
311,497.5351679547913
312,7538.523838685917
313,5175.713369850473
314,2469.677176811596
315,10952.484386550543
316,611.6070412662312
317,1048.2598496441467
318,921.8232333828583
319,8160.006273454797
320,4838.115776216411
321,485.31241812355813
322,434.36467823305526
323,515.0444077195849
324,946.6239948013351
325,5675.133096171904
326,1644.5876102125612
327,1755.2097249898907
328,6683.496228082072
329,687.0161647614472
330,16832.544234482073
331,2304.4096803919397
332,825.6613516876457
333,7913.310414911382
334,3219.188920688327
335,1737.69482750143
336,16199.831476794552
337,1038.972719276168
338,930.8028784290283
339,5798.810678921032
340,630.796024563586
341,1456.9114794413358
342,643.7751376541067
343,4202.690694848034
344,4449.010834983957
345,1694.6770027054135
346,693.561919297754
347,2619.0984262007487
348,5123.64339492022
349,852.0198599784839
350,3465.1665692333195
351,468.2488728135025
352,2747.1041430451237
353,1915.125401784498
354,621.769393382187
